2025-01-10 07:20:16,227 - INFO - Epoch 12, Validation Loss: 1.1001, Validation Metrics: {'accuracy': 0.6114839671886652, 'f1_weighted': 0.6136635803594231, 'f1_macro': 0.6125337038937323, 'f1_micro': 0.6114839671886652}
2025-01-10 07:20:17,368 - INFO - Epoch 13, Training Loss: 0.1104, Metrics: {'accuracy': 0.9814126394052045, 'f1_weighted': 0.9813888211597196, 'f1_macro': 0.9746334478606001, 'f1_micro': 0.9814126394052045}
2025-01-10 07:20:17,905 - INFO - Epoch 13, Validation Loss: 1.0444, Validation Metrics: {'accuracy': 0.6442953020134228, 'f1_weighted': 0.6237667500278428, 'f1_macro': 0.5956874766147964, 'f1_micro': 0.6442953020134228}
2025-01-10 07:20:19,050 - INFO - Epoch 14, Training Loss: 0.0909, Metrics: {'accuracy': 0.9902416356877324, 'f1_weighted': 0.9902187085311679, 'f1_macro': 0.9854095283547354, 'f1_micro': 0.9902416356877324}
2025-01-10 07:20:19,657 - INFO - Epoch 14, Validation Loss: 1.0178, Validation Metrics: {'accuracy': 0.668158090976883, 'f1_weighted': 0.6685629867947734, 'f1_macro': 0.653026977604122, 'f1_micro': 0.668158090976883}
2025-01-10 07:20:20,724 - INFO - Epoch 15, Training Loss: 0.0827, Metrics: {'accuracy': 0.9930297397769516, 'f1_weighted': 0.9930323602005677, 'f1_macro': 0.9909801446197863, 'f1_micro': 0.9930297397769516}
2025-01-10 07:20:21,224 - INFO - Epoch 15, Validation Loss: 0.9770, Validation Metrics: {'accuracy': 0.6547352721849367, 'f1_weighted': 0.6540747012138841, 'f1_macro': 0.6449198753047365, 'f1_micro': 0.6547352721849367}
2025-01-10 07:20:22,321 - INFO - Epoch 16, Training Loss: 0.0614, Metrics: {'accuracy': 0.995817843866171, 'f1_weighted': 0.9958156784640293, 'f1_macro': 0.994971736526471, 'f1_micro': 0.995817843866171}
2025-01-10 07:20:22,852 - INFO - Epoch 16, Validation Loss: 0.9000, Validation Metrics: {'accuracy': 0.6942580164056674, 'f1_weighted': 0.6954084764605502, 'f1_macro': 0.6817904149641107, 'f1_micro': 0.6942580164056674}
2025-01-10 07:20:23,926 - INFO - Epoch 17, Training Loss: 0.0608, Metrics: {'accuracy': 0.9967472118959108, 'f1_weighted': 0.9967459300469839, 'f1_macro': 0.9961968536618381, 'f1_micro': 0.9967472118959108}
2025-01-10 07:20:24,431 - INFO - Epoch 17, Validation Loss: 0.9223, Validation Metrics: {'accuracy': 0.6912751677852349, 'f1_weighted': 0.6921312012529036, 'f1_macro': 0.6765246684043968, 'f1_micro': 0.6912751677852349}
2025-01-10 07:20:25,499 - INFO - Epoch 18, Training Loss: 0.0572, Metrics: {'accuracy': 0.9976765799256505, 'f1_weighted': 0.9976757885966997, 'f1_macro': 0.9965679249608729, 'f1_micro': 0.9976765799256505}
2025-01-10 07:20:26,027 - INFO - Epoch 18, Validation Loss: 0.9289, Validation Metrics: {'accuracy': 0.6897837434750187, 'f1_weighted': 0.691128756380822, 'f1_macro': 0.6783336278077773, 'f1_micro': 0.6897837434750187}
2025-01-10 07:20:27,053 - INFO - Epoch 19, Training Loss: 0.0554, Metrics: {'accuracy': 0.9986059479553904, 'f1_weighted': 0.9986057308110676, 'f1_macro': 0.9982206620429234, 'f1_micro': 0.9986059479553904}
2025-01-10 07:20:27,552 - INFO - Epoch 19, Validation Loss: 0.9142, Validation Metrics: {'accuracy': 0.6987322893363161, 'f1_weighted': 0.700710479896843, 'f1_macro': 0.6889822315820293, 'f1_micro': 0.6987322893363161}
2025-01-10 07:20:28,581 - INFO - Epoch 20, Training Loss: 0.0537, Metrics: {'accuracy': 0.9990706319702602, 'f1_weighted': 0.99907063170486, 'f1_macro': 0.9992357413942391, 'f1_micro': 0.9990706319702602}
2025-01-10 07:20:29,082 - INFO - Epoch 20, Validation Loss: 0.9038, Validation Metrics: {'accuracy': 0.6994780014914244, 'f1_weighted': 0.7012668808452661, 'f1_macro': 0.687222020796148, 'f1_micro': 0.6994780014914244}
2025-01-10 07:20:30,116 - INFO - Epoch 21, Training Loss: 0.0531, Metrics: {'accuracy': 0.9995353159851301, 'f1_weighted': 0.9995350869755063, 'f1_macro': 0.9991027990143426, 'f1_micro': 0.9995353159851301}
2025-01-10 07:20:30,622 - INFO - Epoch 21, Validation Loss: 0.9240, Validation Metrics: {'accuracy': 0.6927665920954511, 'f1_weighted': 0.696045103452349, 'f1_macro': 0.6826215795405061, 'f1_micro': 0.6927665920954511}
2025-01-10 07:20:31,672 - INFO - Epoch 22, Training Loss: 0.0517, Metrics: {'accuracy': 0.9986059479553904, 'f1_weighted': 0.9986005397465456, 'f1_macro': 0.99750838179056, 'f1_micro': 0.9986059479553904}
2025-01-10 07:20:32,175 - INFO - Epoch 22, Validation Loss: 0.9068, Validation Metrics: {'accuracy': 0.6987322893363161, 'f1_weighted': 0.6993847390125544, 'f1_macro': 0.6861515825932272, 'f1_micro': 0.6987322893363161}
2025-01-10 07:20:33,202 - INFO - Epoch 23, Training Loss: 0.0542, Metrics: {'accuracy': 0.9976765799256505, 'f1_weighted': 0.9976732678159793, 'f1_macro': 0.9958553136809779, 'f1_micro': 0.9976765799256505}
2025-01-10 07:20:33,701 - INFO - Epoch 23, Validation Loss: 0.9179, Validation Metrics: {'accuracy': 0.7009694258016406, 'f1_weighted': 0.7030517455991536, 'f1_macro': 0.6902176039626764, 'f1_micro': 0.7009694258016406}
2025-01-10 07:20:34,731 - INFO - Epoch 24, Training Loss: 0.0531, Metrics: {'accuracy': 0.9976765799256505, 'f1_weighted': 0.9976763185529149, 'f1_macro': 0.9970401551363834, 'f1_micro': 0.9976765799256505}
